,mod_ID,hist_id,PLOT,INVYR,hist_town,hist_location,mod_location,closest,mod_distance,oaks.wt,whiteOak,swampWhiteOak,redOak,chestnutOak,blackOak,hist_latitude,LAT,closest_climate_position,avg_tair_1811,avg_tair_2009,avg_qair_1811,avg_qair_2009,avg_psurf_1811,avg_psurf_2009,avg_precipf_1811,avg_precipf_2009,total_FIA_oak
0,0,437,63,2010,REDDING,"(41.3, -73.39)","(41.149387, -73.609083)","(41.3, -73.39)",24.84425384216545,0.594811,0.0,0.0,0.0,0.0,0.0,41.3,41.149387,"(41.25, -73.75)",281.46863173393353,283.02859864953444,0.00574564649161323,0.0056799330681239785,99729.3875963185,99667.43139447774,2.979705976046767e-05,3.7713261972044836e-05,0.0
1,1,383,190,2010,SHARON,"(41.8563, -73.448)","(41.805249, -73.472789)","(41.8563, -73.448)",6.032573713876684,0.547441,0.0,0.0,0.0,0.0,0.0,41.8563,41.805249,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.0
2,2,393,141,2010,KENT,"(41.74, -73.41)","(41.609005, -73.452925)","(41.74, -73.41)",14.981865524694012,0.59659,0.0,0.0,0.322893824054055,0.0,0.582565528284332,41.74,41.609005,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.9054593523383869
3,3,383,430,2010,SHARON,"(41.8563, -73.448)","(41.884931, -73.440747)","(41.8563, -73.448)",3.236570894297351,0.547441,0.0,0.0,0.0,0.0,0.0,41.8563,41.884931,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.0
4,4,393,36,2010,KENT,"(41.74, -73.41)","(41.729005, -73.391832)","(41.74, -73.41)",1.943158951348693,0.59659,0.0186735278332755,0.0,0.571449188431027,0.0,0.039290852429295,41.74,41.729005,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.6294135686935974
5,5,393,340,2010,KENT,"(41.74, -73.41)","(41.638175, -73.348221)","(41.74, -73.41)",12.42402184990024,0.59659,0.0,0.0,0.0,0.0,0.0,41.74,41.638175,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.0
6,6,437,664,2010,REDDING,"(41.3, -73.39)","(41.27695, -73.337874)","(41.3, -73.39)",5.061532602488685,0.594811,0.0,0.110205446218298,0.0426780198582232,0.0,0.0,41.3,41.27695,"(41.25, -73.25)",280.8778892203553,282.31171762126763,0.00559195492202124,0.005597447352451924,99751.6069723887,99691.54121896405,3.074895699320711e-05,4.0767298044185026e-05,0.0426780198582232
7,7,366,503,2010,NORTH CANAAN,"(41.9793, -73.3112)","(41.925078, -73.326597)","(41.9793, -73.3112)",6.156380333664959,0.423439,0.0,0.0,0.104934807724047,0.0,0.0,41.9793,41.925078,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.104934807724047
8,8,417,93,2010,WOODBURY,"(41.56, -73.24)","(41.570563, -73.311003)","(41.56, -73.24)",6.03759879123753,0.640751,0.0196738192772717,0.0,0.0,0.69642126,0.12166062210098,41.56,41.570563,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.14133444137825169
9,9,417,93,2010,WOODBURY,"(41.56, -73.24)","(41.570563, -73.311003)","(41.56, -73.24)",6.03759879123753,0.640751,0.0196738192772717,0.0,0.0,0.69642126,0.12166062210098,41.56,41.570563,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.14133444137825169
10,10,386,300,2010,GOSHEN,"(41.8465, -73.2297)","(41.823266, -73.300795)","(41.8465, -73.2297)",6.444701081551077,0.099153,0.0,0.0,0.0924324901270146,0.0,0.0336297281542238,41.8465,41.823266,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.1260622182812384
11,11,417,34,2010,WOODBURY,"(41.56, -73.24)","(41.615947, -73.293023)","(41.56, -73.24)",7.6261472019952254,0.640751,0.458747770231734,0.0887417432844032,0.152235026676321,0.0,0.0,41.56,41.615947,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.610982796908055
12,12,369,142,2010,NORFOLK,"(41.9757, -73.1973)","(41.939359, -73.233891)","(41.9757, -73.1973)",5.049354078801281,0.036596,0.0,0.0,0.908018863571343,0.0,0.0,41.9757,41.939359,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.908018863571343
13,13,395,123,2010,LITCHFIELD,"(41.73, -73.2)","(41.72267, -73.223689)","(41.73, -73.2)",2.1325565973609004,0.536257,0.0,0.0,0.220036459768228,0.0,0.0,41.73,41.72267,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.220036459768228
14,14,430,486,2010,SEYMOUR,"(41.4, -73.1)","(41.403617, -73.207726)","(41.4, -73.1)",9.017233279330592,0.54088,0.0,0.0,0.406478287512307,0.5454,0.231893637383898,41.4,41.403617,"(41.25, -73.25)",280.8778892203553,282.31171762126763,0.00559195492202124,0.005597447352451924,99751.6069723887,99691.54121896405,3.074895699320711e-05,4.0767298044185026e-05,0.638371924896205
15,15,369,10,2010,NORFOLK,"(41.9757, -73.1973)","(42.038954, -73.180976)","(41.9757, -73.1973)",7.154797189185524,0.036596,0.0,0.0,0.291893520411457,0.0,0.0,41.9757,42.038954,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.291893520411457
16,16,395,133,2010,LITCHFIELD,"(41.73, -73.2)","(41.791342, -73.177522)","(41.73, -73.2)",7.06495083137343,0.536257,0.0,0.0,0.520828760327676,0.0,0.0,41.73,41.791342,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.520828760327676
17,17,430,671,2010,SEYMOUR,"(41.4, -73.1)","(41.476631, -73.170427)","(41.4, -73.1)",10.347879517807312,0.54088,0.0,0.0,0.0,0.0,0.0,41.4,41.476631,"(41.25, -73.25)",280.8778892203553,282.31171762126763,0.00559195492202124,0.005597447352451924,99751.6069723887,99691.54121896405,3.074895699320711e-05,4.0767298044185026e-05,0.0
18,18,387,19,2010,TORRINGTON,"(41.8303, -73.1137)","(41.849924, -73.109406)","(41.8303, -73.1137)",2.2086274652073543,0.237288,0.0,0.0,0.761431779255034,0.94316022,0.0,41.8303,41.849924,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.761431779255034
19,19,391,117,2010,HARWINTON,"(41.76, -73.064)","(41.646248, -73.100015)","(41.76, -73.064)",12.984914612435423,0.58209,0.260149384007516,0.0,0.0,0.0,0.0,41.76,41.646248,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.260149384007516
20,20,430,210,2010,SEYMOUR,"(41.4, -73.1)","(41.323943, -73.095231)","(41.4, -73.1)",8.456379791960218,0.54088,0.0,0.0,0.0,0.0,0.222990532764062,41.4,41.323943,"(41.25, -73.25)",280.8778892203553,282.31171762126763,0.00559195492202124,0.005597447352451924,99751.6069723887,99691.54121896405,3.074895699320711e-05,4.0767298044185026e-05,0.222990532764062
21,21,391,252,2010,HARWINTON,"(41.76, -73.064)","(41.705938, -73.028025)","(41.76, -73.064)",6.709153490036817,0.58209,0.0,0.0,0.0,0.0,0.0,41.76,41.705938,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.0
22,22,391,252,2010,HARWINTON,"(41.76, -73.064)","(41.705938, -73.028025)","(41.76, -73.064)",6.709153490036817,0.58209,0.0,0.0,0.0,0.0,0.0,41.76,41.705938,"(41.75, -73.25)",279.6743060804393,281.1735598211419,0.0051750956246730965,0.005292295123257444,99598.70502461473,99552.71017230308,3.0632224869117915e-05,3.917701811852274e-05,0.0
23,23,356,567,2010,GRANVILLE,"(42.08, -72.97)","(42.028156, -73.014808)","(42.08, -72.97)",6.849755907468645,0.125984,0.0,0.0,0.389324588828171,0.0,0.0,42.08,42.028156,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.389324588828171
25,25,391,624,2010,HARWINTON,"(41.76, -73.064)","(41.788857, -72.981173)","(41.76, -73.064)",7.595796088716934,0.58209,0.0,0.0,0.0,0.0,0.0,41.76,41.788857,"(41.75, -72.75)",280.5202262146832,281.9854074347509,0.0054352844654652135,0.005591240214273184,99972.66235552226,99917.21167594178,2.8252620045760917e-05,4.08367588154761e-05,0.0
26,26,391,193,2010,HARWINTON,"(41.76, -73.064)","(41.674503, -72.889063)","(41.76, -73.064)",17.380973461290257,0.58209,0.0,0.0,0.0,0.0,0.0,41.76,41.674503,"(41.75, -72.75)",280.5202262146832,281.9854074347509,0.0054352844654652135,0.005591240214273184,99972.66235552226,99917.21167594178,2.8252620045760917e-05,4.08367588154761e-05,0.0
27,27,372,214,2010,BARKHAMSTED,"(41.9293, -72.9633)","(41.769735, -72.829393)","(41.9293, -72.9633)",20.92284937231425,0.074468,0.0,0.0,0.0,0.0,0.0410477920123039,41.9293,41.769735,"(41.75, -72.75)",280.5202262146832,281.9854074347509,0.0054352844654652135,0.005591240214273184,99972.66235552226,99917.21167594178,2.8252620045760917e-05,4.08367588154761e-05,0.0410477920123039
28,28,402,233,2010,GLASTONBURY,"(41.6935, -72.5508)","(41.590665, -72.748719)","(41.6935, -72.5508)",20.058607192119403,0.614214,0.019662295999041,0.0,0.0997870797965556,3.18802662,0.0,41.6935,41.590665,"(41.75, -72.75)",280.5202262146832,281.9854074347509,0.0054352844654652135,0.005591240214273184,99972.66235552226,99917.21167594178,2.8252620045760917e-05,4.08367588154761e-05,0.1194493757955966
30,30,360,76,2010,SUFFIELD,"(42.0008, -72.68917)","(41.817598, -72.721133)","(42.0008, -72.68917)",20.520602345176176,0.67143,0.0,0.0,0.0,0.0,0.0,42.0008,41.817598,"(41.75, -72.75)",280.5202262146832,281.9854074347509,0.0054352844654652135,0.005591240214273184,99972.66235552226,99917.21167594178,2.8252620045760917e-05,4.08367588154761e-05,0.0
34,34,360,443,2010,SUFFIELD,"(42.0008, -72.68917)","(41.966475, -72.629878)","(42.0008, -72.68917)",6.219298413334626,0.67143,0.0,0.0,0.0,0.0,0.0,42.0008,41.966475,"(41.75, -72.75)",280.5202262146832,281.9854074347509,0.0054352844654652135,0.005591240214273184,99972.66235552226,99917.21167594178,2.8252620045760917e-05,4.08367588154761e-05,0.0
35,35,360,443,2010,SUFFIELD,"(42.0008, -72.68917)","(41.966475, -72.629878)","(42.0008, -72.68917)",6.219298413334626,0.67143,0.0,0.0,0.0,0.0,0.0,42.0008,41.966475,"(41.75, -72.75)",280.5202262146832,281.9854074347509,0.0054352844654652135,0.005591240214273184,99972.66235552226,99917.21167594178,2.8252620045760917e-05,4.08367588154761e-05,0.0
37,37,402,589,2010,GLASTONBURY,"(41.6935, -72.5508)","(41.590365, -72.54712)","(41.6935, -72.5508)",11.458928869931752,0.614214,0.0,0.0,0.152243717932603,0.0,0.0,41.6935,41.590365,"(41.75, -72.75)",280.5202262146832,281.9854074347509,0.0054352844654652135,0.005591240214273184,99972.66235552226,99917.21167594178,2.8252620045760917e-05,4.08367588154761e-05,0.152243717932603
39,39,402,145,2010,GLASTONBURY,"(41.6935, -72.5508)","(41.64136, -72.533006)","(41.6935, -72.5508)",5.977623738484072,0.614214,0.0061620741774212,0.0,0.0,0.00921726,0.0,41.6935,41.64136,"(41.75, -72.75)",280.5202262146832,281.9854074347509,0.0054352844654652135,0.005591240214273184,99972.66235552226,99917.21167594178,2.8252620045760917e-05,4.08367588154761e-05,0.0061620741774212
41,41,402,316,2010,GLASTONBURY,"(41.6935, -72.5508)","(41.738839, -72.471442)","(41.6935, -72.5508)",8.304889843917255,0.614214,0.0533611114995083,0.0,0.761284880008576,0.0,0.0525408166594425,41.6935,41.738839,"(41.75, -72.25)",280.5424692232315,281.96743623916416,0.0054402071992987406,0.005611526634271387,100146.87414383562,100090.1525791952,2.890410768867326e-05,4.330204722716742e-05,0.8671868081675268
42,42,364,410,2010,STAFFORD,"(41.9872, -72.3045)","(42.016112, -72.433926)","(41.9872, -72.3045)",11.193320823751792,0.67647,0.0,0.0,0.0,0.0,0.125873705025147,41.9872,42.016112,"(42.25, -72.25)",280.0976589255137,281.5568963351315,0.005325830516992215,0.005498338770958519,99908.11683433219,99856.2732020548,2.6845633419414567e-05,3.9531745103727434e-05,0.125873705025147
44,44,422,526,2010,EAST HADDAM,"(41.48, -72.4)","(41.569904, -72.38748)","(41.48, -72.4)",10.039634683595638,0.624374,0.0,0.0,0.0,0.0,0.0,41.48,41.569904,"(41.75, -72.25)",280.5424692232315,281.96743623916416,0.0054402071992987406,0.005611526634271387,100146.87414383562,100090.1525791952,2.890410768867326e-05,4.330204722716742e-05,0.0
45,45,406,69,2010,HEBRON,"(41.66, -72.3737)","(41.644373, -72.372893)","(41.66, -72.3737)",1.73693807162508,0.671826,0.0412364455710463,0.0,0.0,0.0,0.200360512603859,41.66,41.644373,"(41.75, -72.25)",280.5424692232315,281.96743623916416,0.0054402071992987406,0.005611526634271387,100146.87414383562,100090.1525791952,2.890410768867326e-05,4.330204722716742e-05,0.2415969581749053
46,46,377,549,2010,TOLLAND,"(41.8813, -72.3727)","(41.884861, -72.352579)","(41.8813, -72.3727)",1.7162849863689142,0.72987,0.0,0.0,0.0,0.0,0.0375273558360914,41.8813,41.884861,"(41.75, -72.25)",280.5424692232315,281.96743623916416,0.0054402071992987406,0.005611526634271387,100146.87414383562,100090.1525791952,2.890410768867326e-05,4.330204722716742e-05,0.0375273558360914
47,47,389,231,2010,COVENTRY,"(41.7823, -72.3475)","(41.71236, -72.316275)","(41.7823, -72.3475)",8.190805576936587,0.650223,0.0,0.0,0.0,0.0,0.0,41.7823,41.71236,"(41.75, -72.25)",280.5424692232315,281.96743623916416,0.0054402071992987406,0.005611526634271387,100146.87414383562,100090.1525791952,2.890410768867326e-05,4.330204722716742e-05,0.0
48,48,364,21,2010,STAFFORD,"(41.9872, -72.3045)","(42.023971, -72.283352)","(41.9872, -72.3045)",4.4441822125156545,0.67647,0.358583059366232,0.0,0.296972304938293,0.0,0.166115289946125,41.9872,42.023971,"(42.25, -72.25)",280.0976589255137,281.5568963351315,0.005325830516992215,0.005498338770958519,99908.11683433219,99856.2732020548,2.6845633419414567e-05,3.9531745103727434e-05,0.8216706542506501
49,49,390,514,2010,MANSFIELD,"(41.7798, -72.2092)","(41.794837, -72.254118)","(41.7798, -72.2092)",4.090363964429723,0.7339,0.10691015349523,0.0,0.0824433714287642,0.0,0.0142562617888319,41.7798,41.794837,"(41.75, -72.25)",280.5424692232315,281.96743623916416,0.0054402071992987406,0.005611526634271387,100146.87414383562,100090.1525791952,2.890410768867326e-05,4.330204722716742e-05,0.20360978671282612
50,50,407,105,2010,LEBANON,"(41.6325, -72.2453)","(41.54136, -72.222786)","(41.6325, -72.2453)",10.295100397201308,0.609848,0.117222764969729,0.0,0.0802236278194148,0.0,0.256726305505837,41.6325,41.54136,"(41.75, -72.25)",280.5424692232315,281.96743623916416,0.0054402071992987406,0.005611526634271387,100146.87414383562,100090.1525791952,2.890410768867326e-05,4.330204722716742e-05,0.45417269829498086
51,51,399,636,2010,WINDHAM,"(41.713, -72.1588)","(41.7606, -72.162336)","(41.713, -72.1588)",5.295022603290563,0.738926,0.192704242768578,0.0,0.0,0.0,0.0,41.713,41.7606,"(41.75, -72.25)",280.5424692232315,281.96743623916416,0.0054402071992987406,0.005611526634271387,100146.87414383562,100090.1525791952,2.890410768867326e-05,4.330204722716742e-05,0.192704242768578
52,52,399,464,2010,WINDHAM,"(41.713, -72.1588)","(41.697763, -72.161228)","(41.713, -72.1588)",1.7043596898840117,0.738926,0.0,0.0,0.0,0.0,0.0,41.713,41.697763,"(41.75, -72.25)",280.5424692232315,281.96743623916416,0.0054402071992987406,0.005611526634271387,100146.87414383562,100090.1525791952,2.890410768867326e-05,4.330204722716742e-05,0.0
54,54,399,457,2010,WINDHAM,"(41.713, -72.1588)","(41.75621, -72.120758)","(41.713, -72.1588)",5.748847403343736,0.738926,0.463343360550064,0.0,0.0028076206847156,0.0,0.0,41.713,41.75621,"(41.75, -72.25)",280.5424692232315,281.96743623916416,0.0054402071992987406,0.005611526634271387,100146.87414383562,100090.1525791952,2.890410768867326e-05,4.330204722716742e-05,0.46615098123477955
55,55,379,249,2010,POMFRET,"(41.873, -71.9985)","(41.855452, -72.036928)","(41.873, -71.9985)",3.7387781116635455,0.711538,0.205054076255917,0.0,0.0,0.0,0.177927447500874,41.873,41.855452,"(41.75, -72.25)",280.5424692232315,281.96743623916416,0.0054402071992987406,0.005611526634271387,100146.87414383562,100090.1525791952,2.890410768867326e-05,4.330204722716742e-05,0.382981523756791
56,56,401,535,2010,CANTERBURY,"(41.6948, -72.0043)","(41.69366, -72.034207)","(41.6948, -72.0043)",2.492862017537182,0.755531,0.0,0.0,0.37671028801776,0.0,0.0441929076356838,41.6948,41.69366,"(41.75, -72.25)",280.5424692232315,281.96743623916416,0.0054402071992987406,0.005611526634271387,100146.87414383562,100090.1525791952,2.890410768867326e-05,4.330204722716742e-05,0.4209031956534438
59,59,401,218,2010,CANTERBURY,"(41.6948, -72.0043)","(41.589324, -71.993032)","(41.6948, -72.0043)",11.752387574032161,0.755531,0.0,0.0,0.0258781362007168,0.0,0.0,41.6948,41.589324,"(41.75, -71.75)",280.74323567429633,282.250905013411,0.005456752046043231,0.005585429120022587,100268.02856378425,100200.82997645548,2.5204129138356375e-05,4.5227224516247186e-05,0.0258781362007168
61,61,373,473,2010,THOMPSON,"(41.91, -71.86)","(41.984515, -71.943266)","(41.91, -71.86)",10.778275731371995,0.797252,0.0,0.0,0.412769638128861,0.0,0.0742736098852604,41.91,41.984515,"(41.75, -71.75)",280.74323567429633,282.250905013411,0.005456752046043231,0.005585429120022587,100268.02856378425,100200.82997645548,2.5204129138356375e-05,4.5227224516247186e-05,0.4870432480141214
62,62,401,413,2010,CANTERBURY,"(41.6948, -72.0043)","(41.75349, -71.931273)","(41.6948, -72.0043)",8.911481814067287,0.755531,0.0657962901237295,0.0,0.0915662360297336,0.0,0.16876764480284,41.6948,41.75349,"(41.75, -71.75)",280.74323567429633,282.250905013411,0.005456752046043231,0.005585429120022587,100268.02856378425,100200.82997645548,2.5204129138356375e-05,4.5227224516247186e-05,0.32613017095630314
63,63,409,395,2010,VOLUNTOWN,"(41.63, -71.82)","(41.506771, -71.882852)","(41.63, -71.82)",14.65607412198229,0.673713,0.280373449415769,0.0,0.366531109874644,0.0,0.166677576670049,41.63,41.506771,"(41.75, -71.75)",280.74323567429633,282.250905013411,0.005456752046043231,0.005585429120022587,100268.02856378425,100200.82997645548,2.5204129138356375e-05,4.5227224516247186e-05,0.813582135960462
64,64,373,344,2010,THOMPSON,"(41.91, -71.86)","(41.830311, -71.875492)","(41.91, -71.86)",8.944071770240432,0.797252,0.147557133792704,0.0,0.283487137243552,0.0,0.0,41.91,41.830311,"(41.75, -71.75)",280.74323567429633,282.250905013411,0.005456752046043231,0.005585429120022587,100268.02856378425,100200.82997645548,2.5204129138356375e-05,4.5227224516247186e-05,0.431044271036256
65,65,409,450,2010,VOLUNTOWN,"(41.63, -71.82)","(41.573222, -71.861406)","(41.63, -71.82)",7.1890049329985635,0.673713,0.388565099868961,0.0,0.0,0.0,0.0,41.63,41.573222,"(41.75, -71.75)",280.74323567429633,282.250905013411,0.005456752046043231,0.005585429120022587,100268.02856378425,100200.82997645548,2.5204129138356375e-05,4.5227224516247186e-05,0.388565099868961
66,66,363,434,2010,SALISBURY,"(41.9918, -73.428)","(42.121397, -73.467642)","(41.9918, -73.428)",14.764189479326198,0.437305,0.0,0.0,0.0,0.0,0.0,41.9918,42.121397,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.0
67,67,318,1263,2010,WEST STOCKBRIDGE,"(42.31, -73.35)","(42.28091, -73.354017)","(42.31, -73.35)",3.2482249817535553,0.115044,0.0,0.0,0.446930947515976,0.0,0.0,42.31,42.28091,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.446930947515976
68,68,366,589,2010,NORTH CANAAN,"(41.9793, -73.3112)","(42.100832, -73.303162)","(41.9793, -73.3112)",13.51544918117872,0.423439,0.0,0.0,0.0,0.0,0.0,41.9793,42.100832,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.0
69,69,311,264,2010,Lenox,"(42.3782, -73.2723)","(42.348067, -73.301867)","(42.3782, -73.2723)",4.139581597179105,0.190184,0.0,0.0,0.0,0.0,0.0,42.3782,42.348067,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.0
70,70,334,1021,2010,TYRINGHAM,"(42.23, -73.21)","(42.196623, -73.250552)","(42.23, -73.21)",4.995761295483841,0.008065,0.0,0.0,0.0438893398762391,0.0,0.0,42.23,42.196623,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.0438893398762391
71,71,243,349,2010,WILLIAMSTOWN,"(42.6933, -73.2317)","(42.719999, -73.228969)","(42.6933, -73.2317)",2.974339977395152,0.135397,0.0,0.0,0.0,0.0,0.0,42.6933,42.719999,"(42.75, -73.25)",278.7171553729332,280.2479145102305,0.0049210901323893585,0.005081481687534767,98839.11106592466,98820.1093375428,2.700012968414603e-05,3.563325724000419e-05,0.0
72,72,295,927,2010,PITTSFIELD,"(42.45, -73.28)","(42.491893, -73.179661)","(42.45, -73.28)",9.473351742718329,0.021622,0.0,0.0,0.614349638908729,0.0,0.0,42.45,42.491893,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.614349638908729
73,73,322,682,2010,BECKET,"(42.29, -73.07)","(42.33767, -73.156256)","(42.29, -73.07)",8.86606676379393,0.003876,0.0,0.0,0.0,0.0,0.0,42.29,42.33767,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.0
74,74,322,682,2010,BECKET,"(42.29, -73.07)","(42.33767, -73.156256)","(42.29, -73.07)",8.86606676379393,0.003876,0.0,0.0,0.0,0.0,0.0,42.29,42.33767,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.0
75,75,281,142,2010,WINDSOR,"(42.51, -73.04)","(42.546327, -73.153029)","(42.51, -73.04)",10.125547215866892,0.0,0.0,0.0,0.06320868910917,0.0,0.0,42.51,42.546327,"(42.75, -73.25)",278.7171553729332,280.2479145102305,0.0049210901323893585,0.005081481687534767,98839.11106592466,98820.1093375428,2.700012968414603e-05,3.563325724000419e-05,0.06320868910917
76,76,249,898,2010,East Hoosuc,"(42.6617, -73.115)","(42.628862, -73.138353)","(42.6617, -73.115)",4.120010294957276,0.088889,0.0,0.0,0.301006045949214,0.0,0.0,42.6617,42.628862,"(42.75, -73.25)",278.7171553729332,280.2479145102305,0.0049210901323893585,0.005081481687534767,98839.11106592466,98820.1093375428,2.700012968414603e-05,3.563325724000419e-05,0.301006045949214
77,77,249,898,2010,East Hoosuc,"(42.6617, -73.115)","(42.628862, -73.138353)","(42.6617, -73.115)",4.120010294957276,0.088889,0.0,0.0,0.301006045949214,0.0,0.0,42.6617,42.628862,"(42.75, -73.25)",278.7171553729332,280.2479145102305,0.0049210901323893585,0.005081481687534767,98839.11106592466,98820.1093375428,2.700012968414603e-05,3.563325724000419e-05,0.301006045949214
78,78,348,391,2010,SANDISFIELD,"(42.115, -73.1217)","(42.07635, -73.102001)","(42.115, -73.1217)",4.591950398356856,0.005828,0.0,0.0,0.0,0.0,0.0,42.115,42.07635,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.0
79,79,301,14,2010,Peru,"(42.43, -73.06)","(42.381723, -73.086263)","(42.43, -73.06)",5.782088499010596,0.0,0.0,0.0,0.0,0.0,0.0,42.43,42.381723,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.0
80,80,348,741,2010,SANDISFIELD,"(42.115, -73.1217)","(42.165285, -73.066941)","(42.115, -73.1217)",7.189558748397465,0.005828,0.0,0.0,0.313536665311608,0.0,0.0,42.115,42.165285,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.313536665311608
81,81,348,858,2010,SANDISFIELD,"(42.115, -73.1217)","(42.076245, -73.059271)","(42.115, -73.1217)",6.723321422261406,0.005828,0.0,0.0,0.0280656595274299,0.0,0.0,42.115,42.076245,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.0280656595274299
82,82,281,1187,2010,WINDSOR,"(42.51, -73.04)","(42.480328, -73.055354)","(42.51, -73.04)",3.5294559736433966,0.0,0.0,0.0,0.0,0.0,0.0,42.51,42.480328,"(42.25, -73.25)",279.169966020976,280.7444906574406,0.005087623215672725,0.005200000916733611,99420.49869434931,99378.61519156679,2.8848336034881743e-05,3.6647317945863326e-05,0.0
